customer_id,created_at,lifetime_value,loyalty_tier,email_opt_in,acquisition_channel
cust_3122,2023-07-17 16:49:49.612430+00:00,596.23,Silver,True,Store
cust_3123,2025-06-14 16:49:49.612441+00:00,366.94,Gold,False,Referral
cust_3124,2023-05-18 16:49:49.612451+00:00,176.78,Gold,True,Store
cust_3125,2025-04-22 16:49:49.612460+00:00,342.8,Platinum,True,Store
cust_3126,2023-01-21 16:49:49.612469+00:00,596.01,Gold,True,Online
cust_3127,2025-03-22 16:49:49.612479+00:00,220.92,Silver,True,Email
cust_3128,2025-07-20 16:49:49.612492+00:00,347.01,Silver,True,Social Media
cust_3129,2024-10-08 16:49:49.612500+00:00,383.43,Silver,False,Email
cust_3130,2023-06-05 16:49:49.612514+00:00,972.16,Platinum,True,Online
cust_3131,2023-11-13 16:49:49.612522+00:00,692.03,Gold,True,Email
cust_3132,2025-04-30 16:49:49.612531+00:00,219.97,Gold,True,Online
cust_3133,2023-06-24 16:49:49.612540+00:00,164.67,Bronze,False,Social Media
cust_3134,2023-12-23 16:49:49.612550+00:00,503.36,Silver,True,Email
cust_3135,2024-02-10 16:49:49.612558+00:00,351.48,Gold,True,Referral
cust_3136,2025-02-03 16:49:49.612567+00:00,66.86,Bronze,True,Social Media
cust_3137,2024-08-03 16:49:49.612577+00:00,80.58,Silver,True,Social Media
cust_3138,2024-08-14 16:49:49.612586+00:00,360.0,Bronze,True,Referral
cust_3139,2024-04-09 16:49:49.612595+00:00,380.97,Silver,False,Referral
cust_3140,2024-08-09 16:49:49.612605+00:00,700.43,Platinum,False,Online
cust_3141,2023-06-12 16:49:49.612613+00:00,532.12,Gold,False,Email
cust_3142,2025-10-08 16:49:49.612622+00:00,306.35,Silver,False,Email
cust_3143,2024-03-25 16:49:49.612639+00:00,708.48,Platinum,True,Referral
cust_3144,2023-10-28 16:49:49.612653+00:00,150.52,Silver,True,Email
cust_3145,2023-03-31 16:49:49.612662+00:00,216.65,Platinum,True,Social Media
cust_3146,2024-04-19 16:49:49.612674+00:00,674.58,Bronze,False,Social Media
cust_3147,2025-02-12 16:49:49.612689+00:00,404.98,Platinum,True,Online
cust_3148,2024-08-26 16:49:49.612722+00:00,280.92,Silver,False,Email
cust_3149,2022-11-10 16:49:49.612737+00:00,888.26,Platinum,True,Email
cust_3150,2023-02-26 16:49:49.612748+00:00,486.4,Gold,False,Store
cust_3151,2024-06-23 16:49:49.612761+00:00,219.75,Gold,True,Social Media
cust_3152,2025-09-17 16:49:49.612771+00:00,423.23,Bronze,True,Online
cust_3153,2025-09-20 16:49:49.612785+00:00,330.21,Bronze,True,Store
cust_3154,2022-12-01 16:49:49.612799+00:00,822.23,Platinum,True,Store
cust_3155,2025-01-27 16:49:49.612809+00:00,228.15,Gold,True,Store
cust_3156,2025-07-27 16:49:49.612817+00:00,465.72,Bronze,False,Store
cust_3157,2024-06-26 16:49:49.612829+00:00,678.75,Bronze,False,Referral
cust_3158,2023-04-07 16:49:49.612838+00:00,502.75,Bronze,True,Referral
cust_3159,2025-06-02 16:49:49.612847+00:00,58.86,Platinum,False,Email
cust_3160,2024-04-06 16:49:49.612853+00:00,142.3,Silver,True,Referral
cust_3161,2023-09-16 16:49:49.612858+00:00,973.1,Silver,False,Online
cust_3162,2025-06-16 16:49:49.612871+00:00,329.62,Gold,True,Store
cust_3163,2024-12-24 16:49:49.612877+00:00,387.79,Platinum,True,Email
cust_3164,2023-02-16 16:49:49.612882+00:00,230.02,Platinum,True,Email
cust_3165,2023-07-05 16:49:49.612889+00:00,277.11,Silver,True,Online
cust_3166,2023-01-04 16:49:49.612894+00:00,836.34,Silver,True,Referral
cust_3167,2025-09-17 16:49:49.612900+00:00,169.26,Silver,True,Social Media
cust_3168,2025-03-25 16:49:49.612905+00:00,98.55,Bronze,True,Store
cust_3169,2024-01-29 16:49:49.612911+00:00,333.24,Platinum,True,Social Media
cust_3170,2024-08-01 16:49:49.612916+00:00,108.93,Bronze,True,Email
cust_3171,2023-07-21 16:49:49.612922+00:00,491.19,Silver,True,Store
cust_3172,2025-08-05 16:49:49.612928+00:00,64.31,Gold,True,Social Media
cust_3173,2023-06-20 16:49:49.612933+00:00,730.57,Bronze,False,Referral
cust_3174,2024-09-08 16:49:49.612939+00:00,351.26,Bronze,True,Referral
cust_3175,2023-03-08 16:49:49.612944+00:00,515.01,Gold,True,Online
cust_3176,2025-04-02 16:49:49.612950+00:00,272.72,Silver,True,Email
cust_3177,2025-09-20 16:49:49.612956+00:00,61.7,Platinum,True,Email
cust_3178,2023-03-15 16:49:49.612960+00:00,176.01,Bronze,False,Social Media
cust_3179,2024-10-29 16:49:49.612966+00:00,122.11,Bronze,True,Email
cust_3180,2023-08-28 16:49:49.612975+00:00,594.49,Platinum,True,Social Media
cust_3181,2023-01-04 16:49:49.612981+00:00,222.57,Bronze,True,Referral
cust_3182,2024-01-07 16:49:49.612988+00:00,662.34,Gold,False,Social Media
cust_3183,2025-02-28 16:49:49.612994+00:00,499.46,Bronze,False,Store
cust_3184,2025-05-28 16:49:49.613000+00:00,263.28,Bronze,True,Referral
cust_3185,2024-01-27 16:49:49.613005+00:00,240.29,Bronze,True,Store
cust_3186,2024-02-06 16:49:49.613012+00:00,272.87,Silver,True,Referral
cust_3187,2024-12-24 16:49:49.613017+00:00,91.78,Platinum,True,Store
cust_3188,2023-11-14 16:49:49.613022+00:00,197.23,Gold,True,Store
cust_3189,2025-09-11 16:49:49.613027+00:00,312.5,Gold,False,Social Media
cust_3190,2023-02-17 16:49:49.613033+00:00,872.6,Platinum,False,Online
cust_3191,2024-08-15 16:49:49.613038+00:00,530.22,Platinum,False,Referral
cust_3192,2024-01-08 16:49:49.613043+00:00,138.7,Silver,True,Social Media
cust_3193,2025-05-07 16:49:49.613048+00:00,343.2,Gold,False,Email
cust_3194,2025-08-27 16:49:49.613054+00:00,486.73,Silver,True,Referral
cust_3195,2023-10-11 16:49:49.613059+00:00,610.26,Gold,True,Social Media
cust_3196,2025-08-01 16:49:49.613066+00:00,109.14,Bronze,False,Online
cust_3197,2023-12-31 16:49:49.613071+00:00,719.68,Bronze,True,Social Media
cust_3198,2023-07-10 16:49:49.613098+00:00,969.18,Gold,False,Email
cust_3199,2023-06-21 16:49:49.613104+00:00,321.53,Platinum,False,Social Media
cust_3200,2025-01-29 16:49:49.613110+00:00,146.25,Platinum,True,Online
cust_3201,2022-12-26 16:49:49.613121+00:00,558.64,Gold,True,Referral
cust_3202,2025-08-28 16:49:49.613146+00:00,280.03,Silver,True,Email
cust_3203,2025-04-17 16:49:49.613152+00:00,489.52,Bronze,False,Online
cust_3204,2023-01-15 16:49:49.613157+00:00,353.36,Silver,True,Social Media
cust_3205,2024-02-08 16:49:49.613166+00:00,104.44,Platinum,False,Email
cust_3206,2024-08-29 16:49:49.613171+00:00,340.3,Silver,True,Referral
cust_3207,2024-07-01 16:49:49.613181+00:00,263.06,Gold,False,Social Media
cust_3208,2024-04-10 16:49:49.613188+00:00,378.11,Bronze,False,Store
cust_3209,2025-02-17 16:49:49.613193+00:00,150.8,Platinum,True,Referral
cust_3210,2023-05-15 16:49:49.613198+00:00,262.02,Bronze,True,Online
cust_3211,2024-11-09 16:49:49.613204+00:00,139.69,Platinum,False,Store
cust_3212,2025-09-16 16:49:49.613212+00:00,211.68,Gold,True,Store
cust_3213,2024-07-26 16:49:49.613217+00:00,76.34,Bronze,True,Email
cust_3214,2022-11-18 16:49:49.613223+00:00,428.23,Gold,False,Social Media
cust_3215,2023-04-01 16:49:49.613229+00:00,307.46,Bronze,False,Online
cust_3216,2025-10-09 16:49:49.613234+00:00,282.27,Bronze,True,Referral
cust_3217,2025-02-14 16:49:49.613240+00:00,232.79,Bronze,True,Email
cust_3218,2025-04-09 16:49:49.613245+00:00,223.02,Silver,True,Store
cust_3219,2023-01-07 16:49:49.613251+00:00,274.35,Platinum,False,Email
cust_3220,2022-10-22 16:49:49.613257+00:00,926.8,Platinum,False,Email
cust_3221,2025-07-16 16:49:49.613264+00:00,224.69,Gold,True,Email
cust_3222,2025-04-30 16:49:49.613270+00:00,474.26,Platinum,True,Referral
cust_3223,2023-08-12 16:49:49.613277+00:00,312.44,Bronze,True,Email
cust_3224,2022-11-26 16:49:49.613282+00:00,340.86,Silver,True,Social Media
cust_3225,2025-02-14 16:49:49.613287+00:00,450.64,Silver,True,Online
cust_3226,2025-04-02 16:49:49.613293+00:00,285.53,Bronze,True,Online
cust_3227,2023-09-20 16:49:49.613298+00:00,706.75,Gold,False,Store
cust_3228,2024-01-22 16:49:49.613303+00:00,176.3,Bronze,True,Referral
cust_3229,2025-09-21 16:49:49.613309+00:00,80.79,Silver,True,Store
cust_3230,2024-03-26 16:49:49.613314+00:00,353.69,Bronze,True,Referral
cust_3231,2023-09-08 16:49:49.613319+00:00,925.38,Gold,True,Email
cust_3232,2024-04-04 16:49:49.613327+00:00,657.68,Platinum,True,Store
cust_3233,2025-06-28 16:49:49.613335+00:00,92.97,Silver,True,Online
cust_3234,2025-01-03 16:49:49.613349+00:00,367.85,Bronze,False,Email
cust_3235,2024-12-08 16:49:49.613358+00:00,464.29,Silver,False,Social Media
cust_3236,2024-03-03 16:49:49.613369+00:00,728.5,Silver,True,Store
cust_3237,2025-08-08 16:49:49.613382+00:00,288.9,Bronze,True,Referral
cust_3238,2023-12-20 16:49:49.613392+00:00,685.76,Platinum,True,Referral
cust_3239,2024-09-16 16:49:49.613398+00:00,352.82,Silver,True,Referral
cust_3240,2023-03-30 16:49:49.613406+00:00,112.77,Gold,True,Store
cust_3241,2025-04-05 16:49:49.613415+00:00,496.62,Silver,False,Referral
cust_3242,2025-03-10 16:49:49.613424+00:00,297.03,Platinum,True,Store
cust_3243,2023-12-15 16:49:49.613499+00:00,308.52,Bronze,True,Social Media
cust_3244,2025-02-23 16:49:49.613539+00:00,447.52,Bronze,True,Email
cust_3245,2024-10-26 16:49:49.613548+00:00,148.58,Gold,True,Social Media
cust_3246,2025-08-28 16:49:49.613559+00:00,74.2,Silver,False,Store
cust_3247,2022-11-11 16:49:49.613566+00:00,223.27,Bronze,True,Online
cust_3248,2024-10-21 16:49:49.613574+00:00,140.23,Silver,False,Social Media
cust_3249,2025-05-28 16:49:49.613582+00:00,207.88,Silver,True,Referral
cust_3250,2022-10-21 16:49:49.613605+00:00,725.2,Bronze,True,Social Media
cust_3251,2023-05-08 16:49:49.613612+00:00,756.88,Silver,False,Referral
cust_3252,2024-01-15 16:49:49.613641+00:00,332.74,Bronze,True,Store
cust_3253,2024-12-24 16:49:49.613648+00:00,490.31,Platinum,True,Referral
cust_3254,2023-08-23 16:49:49.613655+00:00,821.63,Bronze,True,Email
cust_3255,2025-04-18 16:49:49.613662+00:00,199.8,Bronze,True,Social Media
cust_3256,2024-08-22 16:49:49.613669+00:00,725.73,Gold,True,Store
cust_3257,2024-05-02 16:49:49.613676+00:00,233.54,Platinum,True,Social Media
cust_3258,2023-06-29 16:49:49.613687+00:00,566.75,Silver,True,Online
cust_3259,2025-01-30 16:49:49.613695+00:00,421.72,Silver,True,Social Media
cust_3260,2025-10-08 16:49:49.613706+00:00,279.22,Platinum,False,Social Media
cust_3261,2023-10-27 16:49:49.613713+00:00,704.02,Platinum,True,Store
cust_3262,2024-03-29 16:49:49.613722+00:00,738.91,Platinum,True,Email
cust_3263,2023-04-24 16:49:49.613731+00:00,545.58,Gold,False,Referral
cust_3264,2023-02-19 16:49:49.613738+00:00,507.36,Bronze,False,Store
cust_3265,2025-06-14 16:49:49.613745+00:00,337.6,Gold,True,Online
cust_3266,2023-06-23 16:49:49.613752+00:00,953.03,Bronze,False,Referral
cust_3267,2022-12-25 16:49:49.613760+00:00,593.84,Gold,True,Store
cust_3268,2024-06-21 16:49:49.613768+00:00,286.41,Gold,True,Referral
cust_3269,2025-06-28 16:49:49.613774+00:00,188.26,Platinum,False,Social Media
cust_3270,2024-12-07 16:49:49.613782+00:00,476.36,Silver,True,Referral
cust_3271,2023-05-13 16:49:49.613790+00:00,837.65,Gold,True,Referral
cust_3272,2024-05-08 16:49:49.613801+00:00,463.01,Silver,True,Social Media
cust_3273,2024-03-28 16:49:49.613813+00:00,615.7,Bronze,True,Online
cust_3274,2023-01-10 16:49:49.613822+00:00,776.78,Bronze,False,Store
cust_3275,2023-03-11 16:49:49.613833+00:00,316.07,Platinum,True,Referral
cust_3276,2024-07-11 16:49:49.613841+00:00,302.72,Gold,False,Email
cust_3277,2024-10-14 16:49:49.613848+00:00,563.71,Gold,False,Social Media
cust_3278,2025-08-29 16:49:49.613856+00:00,496.88,Platinum,True,Online
cust_3279,2023-11-04 16:49:49.613866+00:00,646.55,Bronze,True,Store
cust_3280,2025-04-12 16:49:49.613874+00:00,122.45,Gold,True,Store
cust_3281,2024-03-23 16:49:49.613886+00:00,130.53,Silver,True,Online
cust_3282,2025-02-15 16:49:49.613894+00:00,368.7,Bronze,True,Email
cust_3283,2022-10-30 16:49:49.613905+00:00,469.46,Silver,True,Store
cust_3284,2025-03-24 16:49:49.613912+00:00,371.09,Platinum,True,Online
cust_3285,2024-08-27 16:49:49.613920+00:00,185.13,Silver,True,Email
cust_3286,2023-04-15 16:49:49.613927+00:00,580.79,Bronze,True,Online
cust_3287,2024-03-29 16:49:49.613938+00:00,96.89,Bronze,True,Referral
cust_3288,2023-02-16 16:49:49.613959+00:00,811.16,Silver,True,Social Media
cust_3289,2025-03-27 16:49:49.613968+00:00,315.36,Platinum,False,Email
cust_3290,2023-06-19 16:49:49.613975+00:00,137.5,Bronze,False,Social Media
cust_3291,2024-12-01 16:49:49.613982+00:00,392.25,Gold,False,Email
cust_3292,2025-07-03 16:49:49.613991+00:00,374.79,Gold,True,Email
cust_3293,2024-03-11 16:49:49.614003+00:00,645.65,Platinum,False,Referral
cust_3294,2023-09-30 16:49:49.614012+00:00,905.91,Bronze,True,Store
cust_3295,2023-05-03 16:49:49.614019+00:00,396.49,Gold,False,Store
cust_3296,2025-02-13 16:49:49.614027+00:00,60.19,Silver,False,Email
cust_3297,2023-04-21 16:49:49.614046+00:00,556.07,Bronze,True,Store
cust_3298,2023-03-02 16:49:49.614057+00:00,622.9,Bronze,False,Store
cust_3299,2023-03-02 16:49:49.614105+00:00,195.74,Platinum,True,Social Media
cust_3300,2025-08-20 16:49:49.614184+00:00,298.64,Bronze,False,Social Media
cust_3301,2024-12-03 16:49:49.614223+00:00,108.4,Silver,False,Email
cust_3302,2023-08-21 16:49:49.614231+00:00,318.03,Platinum,True,Email
cust_3303,2024-09-05 16:49:49.614238+00:00,402.49,Silver,True,Social Media
cust_3304,2023-06-10 16:49:49.614243+00:00,588.6,Bronze,True,Store
cust_3305,2024-03-07 16:49:49.614248+00:00,444.25,Gold,True,Social Media
cust_3306,2022-12-25 16:49:49.614253+00:00,125.12,Silver,False,Referral
cust_3307,2024-02-23 16:49:49.614263+00:00,206.05,Silver,True,Social Media
cust_3308,2024-09-29 16:49:49.614268+00:00,184.53,Bronze,True,Email
cust_3309,2025-07-30 16:49:49.614273+00:00,405.2,Platinum,False,Social Media
cust_3310,2023-10-25 16:49:49.614278+00:00,646.67,Gold,True,Social Media
cust_3311,2025-09-05 16:49:49.614283+00:00,225.02,Platinum,False,Referral
cust_3312,2025-06-02 16:49:49.614287+00:00,246.62,Bronze,True,Email
cust_3313,2023-09-30 16:49:49.614292+00:00,709.1,Silver,True,Referral
cust_3314,2025-06-25 16:49:49.614298+00:00,381.11,Platinum,True,Store
cust_3315,2023-08-12 16:49:49.614327+00:00,161.29,Platinum,True,Store
cust_3316,2024-09-06 16:49:49.614332+00:00,320.69,Gold,True,Referral
cust_3317,2024-08-08 16:49:49.614337+00:00,549.4,Bronze,False,Email
cust_3318,2024-07-18 16:49:49.614344+00:00,465.07,Gold,False,Referral
cust_3319,2022-12-20 16:49:49.614349+00:00,155.38,Bronze,True,Referral
cust_3320,2025-03-10 16:49:49.614353+00:00,382.37,Bronze,True,Referral
cust_3321,2024-07-04 16:49:49.614358+00:00,106.62,Bronze,True,Online
cust_3322,2023-09-04 16:49:49.614365+00:00,515.43,Gold,False,Email
cust_3323,2023-08-13 16:49:49.614370+00:00,710.25,Platinum,False,Store
cust_3324,2024-06-29 16:49:49.614375+00:00,525.73,Gold,True,Referral
cust_3325,2025-04-13 16:49:49.614380+00:00,92.06,Gold,True,Online
cust_3326,2024-03-29 16:49:49.614385+00:00,690.66,Platinum,True,Store
cust_3327,2023-01-15 16:49:49.614390+00:00,541.13,Platinum,True,Referral
cust_3328,2023-02-21 16:49:49.614395+00:00,314.05,Gold,True,Online
cust_3329,2025-01-08 16:49:49.614400+00:00,295.7,Bronze,True,Social Media
cust_3330,2023-12-11 16:49:49.614404+00:00,619.85,Silver,True,Email
cust_3331,2023-09-14 16:49:49.614409+00:00,768.85,Platinum,False,Online
cust_3332,2023-11-16 16:49:49.614414+00:00,319.54,Silver,True,Online
cust_3333,2023-03-15 16:49:49.614419+00:00,238.58,Platinum,True,Store
cust_3334,2024-02-18 16:49:49.614424+00:00,606.07,Platinum,False,Referral
cust_3335,2024-03-21 16:49:49.614429+00:00,360.42,Platinum,True,Store
cust_3336,2025-08-01 16:49:49.614433+00:00,211.15,Platinum,True,Online
cust_3337,2023-03-17 16:49:49.614438+00:00,276.14,Platinum,True,Referral
cust_3338,2023-08-21 16:49:49.614445+00:00,804.33,Platinum,False,Store
cust_3339,2023-02-03 16:49:49.614451+00:00,680.67,Bronze,True,Online
cust_3340,2023-01-23 16:49:49.614456+00:00,376.59,Silver,False,Online
cust_3341,2024-09-30 16:49:49.614460+00:00,674.85,Gold,True,Referral
cust_3342,2022-12-20 16:49:49.614465+00:00,840.46,Platinum,False,Store
cust_3343,2023-08-22 16:49:49.614470+00:00,141.21,Silver,True,Referral
cust_3344,2023-07-31 16:49:49.614475+00:00,698.81,Platinum,True,Social Media
cust_3345,2024-09-30 16:49:49.614480+00:00,449.63,Gold,True,Social Media
cust_3346,2023-06-15 16:49:49.614485+00:00,473.61,Silver,True,Social Media
cust_3347,2023-09-04 16:49:49.614490+00:00,697.0,Silver,True,Online
cust_3348,2024-08-19 16:49:49.614494+00:00,711.58,Silver,False,Email
cust_3349,2023-07-17 16:49:49.614500+00:00,515.09,Silver,True,Email
cust_3350,2025-02-01 16:49:49.614504+00:00,148.05,Platinum,False,Email
cust_3351,2023-02-15 16:49:49.614509+00:00,630.48,Platinum,False,Online
cust_3352,2024-04-24 16:49:49.614515+00:00,423.98,Platinum,False,Store
cust_3353,2024-10-19 16:49:49.614520+00:00,75.89,Gold,True,Store
cust_3354,2024-05-02 16:49:49.614525+00:00,79.07,Bronze,False,Email
cust_3355,2024-12-23 16:49:49.614530+00:00,263.42,Platinum,False,Online
cust_3356,2023-12-15 16:49:49.614535+00:00,477.42,Platinum,True,Referral
cust_3357,2025-09-27 16:49:49.614541+00:00,191.42,Gold,True,Social Media
cust_3358,2025-06-19 16:49:49.614546+00:00,381.54,Platinum,True,Referral
cust_3359,2023-11-10 16:49:49.614551+00:00,246.92,Platinum,True,Email
cust_3360,2025-08-20 16:49:49.614556+00:00,158.56,Gold,True,Store
cust_3361,2023-02-12 16:49:49.614561+00:00,281.83,Platinum,False,Store
cust_3362,2023-03-28 16:49:49.614565+00:00,736.88,Silver,True,Store
cust_3363,2024-10-21 16:49:49.614570+00:00,474.66,Silver,True,Online
cust_3364,2025-03-12 16:49:49.614575+00:00,392.71,Platinum,True,Social Media
cust_3365,2023-05-27 16:49:49.614580+00:00,629.92,Platinum,True,Social Media
cust_3366,2024-11-13 16:49:49.614585+00:00,75.74,Gold,True,Email
cust_3367,2023-09-15 16:49:49.614590+00:00,197.55,Gold,False,Social Media
cust_3368,2024-06-26 16:49:49.614594+00:00,96.86,Silver,True,Social Media
cust_3369,2025-09-29 16:49:49.614599+00:00,143.3,Silver,True,Online
cust_3370,2024-10-11 16:49:49.614604+00:00,579.14,Bronze,True,Referral
cust_3371,2024-10-03 16:49:49.614611+00:00,533.06,Gold,True,Online
cust_3372,2025-06-13 16:49:49.614619+00:00,240.04,Bronze,True,Social Media
cust_3373,2023-03-09 16:49:49.614623+00:00,872.8,Bronze,True,Online
cust_3374,2023-07-19 16:49:49.614629+00:00,908.18,Platinum,True,Referral
cust_3375,2025-09-23 16:49:49.614634+00:00,473.61,Gold,False,Store
cust_3376,2024-08-14 16:49:49.614638+00:00,199.71,Platinum,True,Referral
cust_3377,2024-03-22 16:49:49.614645+00:00,329.3,Silver,True,Social Media
cust_3378,2024-11-22 16:49:49.614651+00:00,303.44,Platinum,True,Store
cust_3379,2025-10-05 16:49:49.614656+00:00,292.97,Bronze,False,Social Media
cust_3380,2023-12-20 16:49:49.614661+00:00,250.57,Silver,True,Email
cust_3381,2023-12-20 16:49:49.614666+00:00,148.39,Silver,False,Email
cust_3382,2024-07-12 16:49:49.614671+00:00,160.87,Silver,True,Store
cust_3383,2025-04-20 16:49:49.614676+00:00,122.03,Bronze,True,Store
cust_3384,2023-11-03 16:49:49.614681+00:00,515.25,Gold,False,Social Media
cust_3385,2025-06-16 16:49:49.614686+00:00,106.45,Platinum,False,Social Media
cust_3386,2023-04-03 16:49:49.614692+00:00,444.23,Gold,True,Social Media
cust_3387,2024-11-09 16:49:49.614697+00:00,298.83,Gold,True,Store
cust_3388,2023-01-18 16:49:49.614702+00:00,329.84,Gold,True,Social Media
cust_3389,2025-10-14 16:49:49.614706+00:00,277.55,Platinum,True,Online
cust_3390,2023-06-11 16:49:49.614711+00:00,754.03,Gold,True,Online
cust_3391,2024-11-02 16:49:49.614716+00:00,70.07,Bronze,False,Online
cust_3392,2024-10-29 16:49:49.614721+00:00,317.76,Silver,True,Online
cust_3393,2023-09-16 16:49:49.614727+00:00,778.99,Gold,True,Email
cust_3394,2025-08-10 16:49:49.614741+00:00,175.77,Bronze,False,Store
cust_3395,2024-10-25 16:49:49.614747+00:00,454.44,Gold,True,Store
cust_3396,2024-08-19 16:49:49.614755+00:00,191.99,Silver,True,Referral
cust_3397,2025-05-31 16:49:49.614761+00:00,68.33,Gold,False,Referral
cust_3398,2023-11-11 16:49:49.614766+00:00,651.12,Bronze,True,Email
cust_3399,2024-07-09 16:49:49.614772+00:00,742.78,Gold,True,Online
cust_3400,2024-07-10 16:49:49.614778+00:00,652.34,Gold,False,Store
cust_3401,2024-09-14 16:49:49.614783+00:00,584.66,Silver,True,Store
cust_3402,2024-02-20 16:49:49.614788+00:00,648.62,Platinum,True,Email
cust_3403,2023-05-26 16:49:49.614796+00:00,213.56,Bronze,True,Email
cust_3404,2024-06-30 16:49:49.614801+00:00,157.65,Gold,True,Online
cust_3405,2024-11-18 16:49:49.614807+00:00,445.87,Bronze,True,Referral
cust_3406,2023-08-03 16:49:49.614811+00:00,372.21,Silver,True,Online
cust_3407,2024-12-27 16:49:49.614820+00:00,159.23,Platinum,True,Store
cust_3408,2025-05-14 16:49:49.614829+00:00,266.5,Gold,False,Referral
cust_3409,2024-03-25 16:49:49.614843+00:00,183.04,Bronze,True,Store
cust_3410,2024-04-14 16:49:49.614850+00:00,507.62,Silver,True,Referral
cust_3411,2025-03-29 16:49:49.614856+00:00,313.68,Silver,True,Social Media
cust_3412,2025-05-13 16:49:49.614862+00:00,366.35,Bronze,True,Referral
cust_3413,2024-06-27 16:49:49.614867+00:00,562.72,Silver,True,Referral
cust_3414,2023-02-19 16:49:49.614872+00:00,376.99,Platinum,True,Social Media
cust_3415,2025-03-19 16:49:49.614877+00:00,453.78,Silver,False,Online
cust_3416,2023-05-28 16:49:49.614884+00:00,203.21,Silver,True,Online
cust_3417,2024-11-25 16:49:49.614890+00:00,346.93,Gold,True,Store
cust_3418,2024-04-10 16:49:49.614895+00:00,116.23,Silver,False,Online
cust_3419,2025-06-09 16:49:49.614900+00:00,209.22,Silver,True,Referral
cust_3420,2025-09-25 16:49:49.614909+00:00,193.01,Gold,True,Store
cust_3421,2025-03-24 16:49:49.614918+00:00,311.85,Bronze,True,Store
cust_3422,2025-07-06 16:49:49.614927+00:00,282.84,Platinum,True,Email
cust_3423,2023-03-16 16:49:49.614936+00:00,657.09,Gold,True,Email
cust_3424,2025-01-29 16:49:49.614942+00:00,218.46,Gold,True,Store
cust_3425,2025-04-07 16:49:49.614947+00:00,275.77,Silver,False,Referral
cust_3426,2023-12-27 16:49:49.614953+00:00,547.78,Bronze,False,Store
cust_3427,2025-09-30 16:49:49.614959+00:00,186.13,Platinum,True,Online
cust_3428,2023-05-16 16:49:49.614964+00:00,529.85,Platinum,False,Store
cust_3429,2024-08-14 16:49:49.614970+00:00,669.42,Silver,False,Email
cust_3430,2023-05-19 16:49:49.614989+00:00,408.39,Gold,False,Online
cust_3431,2024-11-10 16:49:49.614995+00:00,203.13,Gold,True,Referral
cust_3432,2025-06-20 16:49:49.615001+00:00,447.54,Gold,False,Email
cust_3433,2023-10-11 16:49:49.615006+00:00,742.67,Silver,False,Email
cust_3434,2024-10-29 16:49:49.615011+00:00,487.7,Gold,False,Social Media
cust_3435,2023-02-10 16:49:49.615025+00:00,215.94,Silver,True,Email
cust_3436,2024-04-18 16:49:49.615031+00:00,343.58,Silver,False,Email
cust_3437,2024-11-05 16:49:49.615038+00:00,213.09,Silver,False,Referral
cust_3438,2023-09-12 16:49:49.615043+00:00,167.83,Platinum,True,Email
cust_3439,2024-11-24 16:49:49.615048+00:00,127.68,Gold,True,Online
cust_3440,2022-10-19 16:49:49.615054+00:00,258.39,Platinum,True,Referral
cust_3441,2023-04-14 16:49:49.615059+00:00,248.52,Platinum,True,Email
cust_3442,2024-05-18 16:49:49.615064+00:00,669.55,Bronze,True,Store
cust_3443,2024-11-17 16:49:49.615069+00:00,160.56,Gold,True,Referral
cust_3444,2024-10-22 16:49:49.615074+00:00,317.31,Bronze,False,Social Media
cust_3445,2023-07-31 16:49:49.615079+00:00,246.89,Platinum,True,Store
cust_3446,2023-06-29 16:49:49.615084+00:00,447.19,Gold,True,Online
cust_3447,2023-10-07 16:49:49.615089+00:00,475.1,Silver,True,Social Media
cust_3448,2024-03-11 16:49:49.615095+00:00,511.74,Bronze,False,Store
cust_3449,2025-05-15 16:49:49.615101+00:00,72.46,Bronze,False,Store
cust_3450,2024-05-30 16:49:49.615107+00:00,325.25,Silver,False,Email
cust_3451,2024-10-17 16:49:49.615112+00:00,110.51,Gold,True,Online
cust_3452,2025-04-21 16:49:49.615118+00:00,477.34,Silver,True,Online
cust_3453,2025-07-12 16:49:49.615123+00:00,238.94,Bronze,False,Store
cust_3454,2023-03-16 16:49:49.615128+00:00,523.84,Bronze,True,Social Media
cust_3455,2024-03-19 16:49:49.615137+00:00,345.16,Platinum,True,Social Media
cust_3456,2023-05-07 16:49:49.615142+00:00,861.2,Platinum,True,Store
cust_3457,2022-11-04 16:49:49.615147+00:00,723.36,Gold,True,Online
cust_3458,2023-12-19 16:49:49.615152+00:00,229.08,Silver,True,Referral
cust_3459,2023-06-01 16:49:49.615157+00:00,176.59,Platinum,False,Store
cust_3460,2024-07-16 16:49:49.615163+00:00,529.48,Silver,True,Social Media
cust_3461,2025-02-23 16:49:49.615168+00:00,55.59,Gold,True,Online
cust_3462,2023-05-08 16:49:49.615173+00:00,360.46,Silver,False,Online
cust_3463,2023-08-11 16:49:49.615178+00:00,403.72,Gold,True,Store
cust_3464,2023-03-19 16:49:49.615184+00:00,254.29,Platinum,False,Social Media
cust_3465,2022-11-09 16:49:49.615189+00:00,415.17,Platinum,True,Social Media
cust_3466,2024-08-15 16:49:49.615194+00:00,608.28,Gold,True,Email
cust_3467,2025-07-15 16:49:49.615202+00:00,418.46,Platinum,True,Social Media
cust_3468,2023-12-14 16:49:49.615207+00:00,654.38,Bronze,False,Email
cust_3469,2023-04-26 16:49:49.615212+00:00,114.85,Bronze,True,Email
