email_event_id,date,campaign_id,audience_size,sends,opens,clicks,conversions,revenue_attributed
email_20240515_2002,2024-05-15,email_campaign_21,12434,16308,8649,378,11,947.74
email_20240515_2003,2024-05-15,email_campaign_43,49361,9636,2450,356,9,1878.83
email_20240516_2004,2024-05-16,email_campaign_8,49570,21490,5138,857,53,1930.9
email_20240516_2005,2024-05-16,email_campaign_40,47156,20382,7893,500,38,4674.59
email_20240516_2006,2024-05-16,email_campaign_31,6693,8183,8336,858,71,2135.89
email_20240516_2007,2024-05-16,email_campaign_30,38156,14244,2621,353,41,3248.71
email_20240517_2008,2024-05-17,email_campaign_23,45308,23577,5571,280,90,619.1
email_20240517_2009,2024-05-17,email_campaign_17,45620,35117,4137,679,70,4736.96
email_20240518_2010,2024-05-18,email_campaign_32,25631,25201,4854,559,25,1701.68
email_20240518_2011,2024-05-18,email_campaign_50,49871,39088,6553,524,20,969.55
email_20240518_2012,2024-05-18,email_campaign_3,17463,38338,8041,166,47,4821.51
email_20240518_2013,2024-05-18,email_campaign_7,9355,15357,2893,493,58,779.81
email_20240518_2014,2024-05-18,email_campaign_17,38532,20130,4192,569,26,4929.98
email_20240519_2015,2024-05-19,email_campaign_29,15625,41810,6131,216,56,2061.01
email_20240519_2016,2024-05-19,email_campaign_1,42647,22673,6908,423,81,3281.46
email_20240519_2017,2024-05-19,email_campaign_37,18268,15671,1430,648,25,883.89
email_20240519_2018,2024-05-19,email_campaign_48,15184,18927,3861,373,28,4898.89
email_20240520_2019,2024-05-20,email_campaign_16,40460,20652,4503,525,55,3911.82
email_20240520_2020,2024-05-20,email_campaign_48,24833,12996,5761,850,38,3540.22
email_20240520_2021,2024-05-20,email_campaign_26,28274,39103,2056,487,65,2067.37
email_20240520_2022,2024-05-20,email_campaign_30,37497,38472,4663,265,58,792.13
email_20240520_2023,2024-05-20,email_campaign_28,31636,19049,2481,605,57,3473.22
email_20240521_2024,2024-05-21,email_campaign_10,22066,16898,6944,618,49,4996.63
email_20240521_2025,2024-05-21,email_campaign_33,44210,26418,6763,849,79,4264.85
email_20240522_2026,2024-05-22,email_campaign_3,8543,7549,8454,830,15,1404.91
email_20240522_2027,2024-05-22,email_campaign_36,18883,20354,8599,516,79,1835.84
email_20240522_2028,2024-05-22,email_campaign_35,13444,6001,6165,498,41,1584.58
email_20240522_2029,2024-05-22,email_campaign_11,33761,16211,5564,743,40,2064.39
email_20240523_2030,2024-05-23,email_campaign_1,19636,34002,5390,585,16,4950.4
email_20240523_2031,2024-05-23,email_campaign_43,39972,14071,4607,741,58,3723.61
email_20240523_2032,2024-05-23,email_campaign_39,30939,31439,5953,265,76,2614.09
email_20240524_2033,2024-05-24,email_campaign_9,46740,40672,3326,138,79,4797.49
email_20240524_2034,2024-05-24,email_campaign_6,25210,44766,1023,287,51,2506.35
email_20240524_2035,2024-05-24,email_campaign_50,34881,40050,3114,468,44,4138.01
email_20240525_2036,2024-05-25,email_campaign_21,39739,12994,7322,414,83,2542.48
email_20240525_2037,2024-05-25,email_campaign_37,17303,13800,4638,177,45,630.01
email_20240525_2038,2024-05-25,email_campaign_48,27968,11374,3425,698,39,3210.61
email_20240526_2039,2024-05-26,email_campaign_16,25127,33838,4034,564,66,3567.28
email_20240526_2040,2024-05-26,email_campaign_28,8776,6902,1005,851,19,518.14
email_20240526_2041,2024-05-26,email_campaign_17,44907,28861,4482,201,52,4817.56
email_20240526_2042,2024-05-26,email_campaign_33,35390,24009,4617,631,20,972.94
email_20240526_2043,2024-05-26,email_campaign_47,41663,5288,4227,129,38,1942.26
email_20240527_2044,2024-05-27,email_campaign_39,10711,29740,4444,455,69,853.06
email_20240527_2045,2024-05-27,email_campaign_28,9376,37343,8178,873,25,1565.68
email_20240527_2046,2024-05-27,email_campaign_23,20054,44769,6469,298,16,3868.41
email_20240527_2047,2024-05-27,email_campaign_46,41503,24301,1754,552,77,2435.81
email_20240527_2048,2024-05-27,email_campaign_49,47497,36887,1641,550,45,3546.61
email_20240528_2049,2024-05-28,email_campaign_11,48090,33015,6126,812,79,4406.5
email_20240528_2050,2024-05-28,email_campaign_30,40950,26489,2249,786,54,2368.28
email_20240528_2051,2024-05-28,email_campaign_18,44092,16269,5604,115,72,1939.24
email_20240528_2052,2024-05-28,email_campaign_39,48982,22837,4763,243,20,3750.33
email_20240529_2053,2024-05-29,email_campaign_40,46717,7938,3116,255,65,562.02
email_20240529_2054,2024-05-29,email_campaign_11,18517,37442,3290,84,13,2833.26
email_20240529_2055,2024-05-29,email_campaign_44,5344,25016,5828,690,51,2197.89
email_20240529_2056,2024-05-29,email_campaign_22,13098,43072,8433,480,40,1195.19
email_20240530_2057,2024-05-30,email_campaign_47,19744,7912,3737,729,23,1750.08
email_20240530_2058,2024-05-30,email_campaign_11,30210,27567,8459,348,37,4819.83
email_20240530_2059,2024-05-30,email_campaign_17,26442,22654,3659,384,69,3479.5
email_20240530_2060,2024-05-30,email_campaign_20,33453,23588,6033,369,27,1567.91
email_20240531_2061,2024-05-31,email_campaign_46,45903,17455,3337,459,47,2592.34
email_20240531_2062,2024-05-31,email_campaign_6,44094,33126,4466,226,66,3209.83
email_20240531_2063,2024-05-31,email_campaign_10,32602,7588,6764,425,45,3620.74
email_20240531_2064,2024-05-31,email_campaign_49,39014,22819,4370,771,30,4111.47
email_20240531_2065,2024-05-31,email_campaign_19,27710,30109,8025,379,19,3422.17
email_20240601_2066,2024-06-01,email_campaign_2,29472,10398,2266,781,88,2847.51
email_20240601_2067,2024-06-01,email_campaign_45,18521,41616,2427,196,48,2256.35
email_20240601_2068,2024-06-01,email_campaign_33,48264,10293,4173,729,65,4511.35
email_20240601_2069,2024-06-01,email_campaign_14,48425,21557,3432,481,82,4517.04
email_20240602_2070,2024-06-02,email_campaign_27,41418,24670,7495,611,69,4646.75
email_20240602_2071,2024-06-02,email_campaign_1,11859,29374,4787,891,57,1330.51
email_20240602_2072,2024-06-02,email_campaign_9,31747,28566,3183,697,49,2452.85
email_20240603_2073,2024-06-03,email_campaign_15,27645,8658,7453,827,47,2640.01
email_20240603_2074,2024-06-03,email_campaign_47,43080,33453,3115,541,84,4608.53
email_20240603_2075,2024-06-03,email_campaign_6,34819,39038,4703,133,10,898.66
email_20240604_2076,2024-06-04,email_campaign_3,24951,31637,7867,842,17,628.85
email_20240604_2077,2024-06-04,email_campaign_13,38762,12623,2735,111,62,638.08
email_20240604_2078,2024-06-04,email_campaign_38,12713,16691,3872,250,18,1826.43
email_20240605_2079,2024-06-05,email_campaign_9,22227,37872,7918,214,44,2458.91
email_20240605_2080,2024-06-05,email_campaign_2,23595,41375,5163,174,87,2431.6
email_20240605_2081,2024-06-05,email_campaign_16,28882,7436,3947,719,66,3418.82
email_20240605_2082,2024-06-05,email_campaign_35,40012,10731,8138,523,70,523.06
email_20240606_2083,2024-06-06,email_campaign_21,23059,44958,5255,101,73,3001.8
email_20240606_2084,2024-06-06,email_campaign_7,47306,8608,4365,624,25,4677.11
email_20240607_2085,2024-06-07,email_campaign_5,22589,15115,805,253,44,1841.35
email_20240607_2086,2024-06-07,email_campaign_31,15905,7862,6311,773,69,1863.84
email_20240607_2087,2024-06-07,email_campaign_45,19375,40283,8855,300,73,1483.18
email_20240607_2088,2024-06-07,email_campaign_31,22721,24741,2753,796,79,842.27
email_20240608_2089,2024-06-08,email_campaign_18,27561,6014,2513,224,84,2409.94
email_20240608_2090,2024-06-08,email_campaign_47,20788,26107,6741,308,68,3821.73
email_20240608_2091,2024-06-08,email_campaign_23,9970,4987,1286,671,75,2631.76
email_20240608_2092,2024-06-08,email_campaign_1,37235,18883,3098,650,65,4671.42
email_20240609_2093,2024-06-09,email_campaign_32,18398,29981,2264,793,78,1975.39
email_20240609_2094,2024-06-09,email_campaign_30,20790,9101,6182,474,46,1018.48
email_20240609_2095,2024-06-09,email_campaign_45,26683,37233,6791,418,56,4030.85
email_20240609_2096,2024-06-09,email_campaign_11,13201,44358,2034,564,74,1566.02
email_20240609_2097,2024-06-09,email_campaign_13,28397,25221,2555,815,59,678.69
email_20240610_2098,2024-06-10,email_campaign_43,27502,37860,2768,282,53,2887.93
email_20240610_2099,2024-06-10,email_campaign_7,47300,20399,2448,348,19,1120.18
email_20240610_2100,2024-06-10,email_campaign_23,47497,42622,1298,148,79,1378.12
email_20240610_2101,2024-06-10,email_campaign_7,37577,42505,3119,463,10,3703.02
email_20240610_2102,2024-06-10,email_campaign_47,32146,36464,3028,403,44,3765.33
email_20240611_2103,2024-06-11,email_campaign_2,6785,35549,7268,793,66,1186.38
email_20240611_2104,2024-06-11,email_campaign_32,15706,23667,5358,535,45,4782.1
email_20240611_2105,2024-06-11,email_campaign_48,5156,12357,7626,605,51,1348.27
email_20240611_2106,2024-06-11,email_campaign_23,20445,12243,5310,342,31,1376.91
email_20240612_2107,2024-06-12,email_campaign_44,13646,28260,842,484,88,2793.07
email_20240612_2108,2024-06-12,email_campaign_39,40734,35719,2591,207,8,3175.78
email_20240613_2109,2024-06-13,email_campaign_12,22016,26395,8780,479,74,4121.19
email_20240613_2110,2024-06-13,email_campaign_14,18660,40150,3072,137,31,3392.14
email_20240613_2111,2024-06-13,email_campaign_12,40045,36947,6562,261,30,3510.71
email_20240613_2112,2024-06-13,email_campaign_38,49634,36475,2992,215,66,1250.2
email_20240613_2113,2024-06-13,email_campaign_20,44169,26446,8929,513,69,2574.78
email_20240614_2114,2024-06-14,email_campaign_15,22756,12589,1344,248,13,2012.22
email_20240614_2115,2024-06-14,email_campaign_21,49946,42540,2096,751,41,3132.62
email_20240615_2116,2024-06-15,email_campaign_6,18380,6986,2664,718,67,858.3
email_20240615_2117,2024-06-15,email_campaign_19,8442,36740,4647,790,71,1197.19
email_20240615_2118,2024-06-15,email_campaign_17,6194,11823,1155,767,84,576.26
email_20240615_2119,2024-06-15,email_campaign_37,7923,28679,2475,618,8,1453.24
email_20240615_2120,2024-06-15,email_campaign_46,20334,11797,1280,639,84,4464.57
email_20240616_2121,2024-06-16,email_campaign_27,23739,41969,1867,796,40,2489.9
email_20240616_2122,2024-06-16,email_campaign_28,38928,6373,8319,682,69,4415.35
email_20240616_2123,2024-06-16,email_campaign_35,7017,17288,7612,735,23,4485.07
email_20240616_2124,2024-06-16,email_campaign_37,37637,21568,8866,258,49,4614.8
email_20240617_2125,2024-06-17,email_campaign_3,32924,4237,8151,210,53,4340.03
email_20240617_2126,2024-06-17,email_campaign_6,8879,21339,3509,818,20,4596.5
email_20240617_2127,2024-06-17,email_campaign_39,42644,4557,1762,266,57,1408.43
email_20240617_2128,2024-06-17,email_campaign_13,13766,36690,5138,795,77,4872.07
email_20240618_2129,2024-06-18,email_campaign_40,21625,32546,5157,449,76,1326.98
email_20240618_2130,2024-06-18,email_campaign_35,49365,20886,7235,172,66,987.01
email_20240619_2131,2024-06-19,email_campaign_50,47457,11039,6425,257,64,4641.38
email_20240619_2132,2024-06-19,email_campaign_30,47487,14724,5477,295,18,2203.45
email_20240619_2133,2024-06-19,email_campaign_29,31527,28060,6365,398,71,2694.06
email_20240620_2134,2024-06-20,email_campaign_47,21679,33023,4794,353,22,1064.23
email_20240620_2135,2024-06-20,email_campaign_29,21735,21407,4279,557,53,4368.11
email_20240621_2136,2024-06-21,email_campaign_45,5256,15823,5988,438,37,650.56
email_20240621_2137,2024-06-21,email_campaign_50,33378,39073,4487,858,70,4722.4
email_20240621_2138,2024-06-21,email_campaign_30,6069,22870,3818,589,31,4306.36
email_20240621_2139,2024-06-21,email_campaign_2,30432,22416,3441,681,18,4808.62
email_20240622_2140,2024-06-22,email_campaign_8,29095,38830,8660,567,46,4198.56
email_20240622_2141,2024-06-22,email_campaign_3,32086,22301,7218,888,79,2463.14
email_20240622_2142,2024-06-22,email_campaign_13,28432,32311,6563,279,88,1823.27
email_20240622_2143,2024-06-22,email_campaign_27,47724,20283,8121,798,60,1771.89
email_20240622_2144,2024-06-22,email_campaign_1,29952,37929,6434,860,71,3254.37
email_20240623_2145,2024-06-23,email_campaign_26,29698,35943,7579,707,62,617.86
email_20240623_2146,2024-06-23,email_campaign_16,29093,16757,2573,436,80,4673.0
email_20240623_2147,2024-06-23,email_campaign_36,20311,37606,4444,422,48,1456.32
email_20240623_2148,2024-06-23,email_campaign_19,24494,39159,5397,798,23,1419.74
email_20240624_2149,2024-06-24,email_campaign_27,44475,10455,8753,467,46,1394.45
email_20240624_2150,2024-06-24,email_campaign_16,47895,12607,1344,290,45,540.27
email_20240624_2151,2024-06-24,email_campaign_24,21585,17673,5845,408,66,1408.48
email_20240624_2152,2024-06-24,email_campaign_28,29897,31775,1779,781,71,874.81
email_20240625_2153,2024-06-25,email_campaign_11,7839,13104,4050,559,10,827.78
email_20240625_2154,2024-06-25,email_campaign_29,24970,34793,1202,402,60,2749.95
email_20240626_2155,2024-06-26,email_campaign_27,14103,39170,8007,235,56,2504.16
email_20240626_2156,2024-06-26,email_campaign_31,26945,21788,1168,389,35,2506.65
email_20240626_2157,2024-06-26,email_campaign_8,6287,20563,5712,212,27,842.55
email_20240626_2158,2024-06-26,email_campaign_42,38488,23349,1865,762,11,2926.66
email_20240626_2159,2024-06-26,email_campaign_41,5937,24316,1966,869,9,3422.63
email_20240627_2160,2024-06-27,email_campaign_32,16206,33542,7267,181,34,3393.38
email_20240627_2161,2024-06-27,email_campaign_49,12376,12704,7401,600,14,1868.71
email_20240627_2162,2024-06-27,email_campaign_33,5542,13478,4186,90,53,4164.68
email_20240628_2163,2024-06-28,email_campaign_5,12680,14182,8077,562,32,1480.89
email_20240628_2164,2024-06-28,email_campaign_42,29169,28308,2349,317,14,4200.58
email_20240628_2165,2024-06-28,email_campaign_15,13648,30695,1878,557,60,4574.24
email_20240628_2166,2024-06-28,email_campaign_5,16299,19640,7909,742,23,2545.53
email_20240629_2167,2024-06-29,email_campaign_46,43664,8387,4407,427,63,1443.09
email_20240629_2168,2024-06-29,email_campaign_49,41541,9643,7240,862,35,979.75
email_20240630_2169,2024-06-30,email_campaign_1,23184,18655,1972,564,25,1694.66
email_20240630_2170,2024-06-30,email_campaign_24,31678,9746,4885,307,51,2503.23
email_20240630_2171,2024-06-30,email_campaign_34,47359,28757,4844,271,68,3625.3
email_20240630_2172,2024-06-30,email_campaign_28,39105,16108,4543,272,10,1181.61
email_20240701_2173,2024-07-01,email_campaign_26,28293,34419,1630,632,66,3360.36
email_20240701_2174,2024-07-01,email_campaign_24,20135,4291,1271,448,54,565.85
email_20240701_2175,2024-07-01,email_campaign_2,29551,14740,8270,529,86,650.92
email_20240702_2176,2024-07-02,email_campaign_48,47309,30170,4543,225,57,3644.84
email_20240702_2177,2024-07-02,email_campaign_14,34625,23948,8190,502,83,2616.93
email_20240702_2178,2024-07-02,email_campaign_28,10856,7989,8720,444,60,4870.33
email_20240702_2179,2024-07-02,email_campaign_2,19070,17886,1539,792,84,2692.16
email_20240702_2180,2024-07-02,email_campaign_11,24215,12570,5568,760,41,1078.39
email_20240703_2181,2024-07-03,email_campaign_40,9691,36304,8347,773,17,695.49
email_20240703_2182,2024-07-03,email_campaign_47,45716,26140,2885,280,43,3913.09
email_20240704_2183,2024-07-04,email_campaign_36,39847,8766,7936,161,14,3139.96
email_20240704_2184,2024-07-04,email_campaign_39,47323,7430,6342,189,67,1189.34
email_20240704_2185,2024-07-04,email_campaign_14,40212,44869,2508,803,86,3343.28
email_20240704_2186,2024-07-04,email_campaign_5,20652,22871,7134,514,31,4632.39
email_20240705_2187,2024-07-05,email_campaign_30,6620,18387,5763,190,90,1164.4
email_20240705_2188,2024-07-05,email_campaign_14,44080,29965,3187,671,28,3771.55
email_20240705_2189,2024-07-05,email_campaign_39,6190,29898,4706,289,77,573.17
email_20240705_2190,2024-07-05,email_campaign_15,25130,15679,8387,601,26,1205.85
email_20240705_2191,2024-07-05,email_campaign_33,36956,34919,1851,579,25,4114.45
email_20240706_2192,2024-07-06,email_campaign_4,23099,42228,1580,643,32,3337.4
email_20240706_2193,2024-07-06,email_campaign_28,23013,44885,1679,723,66,1172.44
email_20240706_2194,2024-07-06,email_campaign_49,47572,23456,2739,397,30,3379.64
email_20240706_2195,2024-07-06,email_campaign_23,44859,20475,1917,139,58,4706.96
email_20240707_2196,2024-07-07,email_campaign_38,17853,36578,4594,468,50,3414.51
email_20240707_2197,2024-07-07,email_campaign_12,17186,18380,6333,285,50,1188.82
email_20240707_2198,2024-07-07,email_campaign_13,5474,15574,5519,823,85,3265.58
email_20240707_2199,2024-07-07,email_campaign_15,24088,26925,6105,388,35,785.69
email_20240708_2200,2024-07-08,email_campaign_12,20677,4345,2394,674,48,3049.68
email_20240708_2201,2024-07-08,email_campaign_32,30143,21531,4662,550,23,4369.1
email_20240708_2202,2024-07-08,email_campaign_35,7559,18364,4540,190,76,1095.86
email_20240709_2203,2024-07-09,email_campaign_45,25606,29350,5895,185,46,1566.91
email_20240709_2204,2024-07-09,email_campaign_8,6396,33070,3588,624,11,4156.73
email_20240709_2205,2024-07-09,email_campaign_16,27260,38711,4124,755,17,4936.31
email_20240710_2206,2024-07-10,email_campaign_46,16362,27695,1016,504,51,2181.26
email_20240710_2207,2024-07-10,email_campaign_9,35646,22957,2433,863,42,769.97
email_20240710_2208,2024-07-10,email_campaign_29,8591,30953,6203,196,59,732.28
email_20240711_2209,2024-07-11,email_campaign_40,43713,42824,7911,438,14,3600.6
email_20240711_2210,2024-07-11,email_campaign_21,18914,29425,3684,263,65,1039.2
email_20240711_2211,2024-07-11,email_campaign_22,46264,19066,1891,317,86,4495.44
email_20240711_2212,2024-07-11,email_campaign_8,46886,33315,8224,485,76,938.85
email_20240712_2213,2024-07-12,email_campaign_49,13056,40962,3636,607,45,2386.41
email_20240712_2214,2024-07-12,email_campaign_28,13233,40087,1909,445,89,3385.16
email_20240712_2215,2024-07-12,email_campaign_20,48091,17821,2830,385,33,559.79
email_20240713_2216,2024-07-13,email_campaign_23,13835,35378,3915,250,84,1652.51
email_20240713_2217,2024-07-13,email_campaign_4,38370,24544,5772,850,85,826.37
email_20240713_2218,2024-07-13,email_campaign_32,22661,38812,3068,187,24,4646.82
email_20240714_2219,2024-07-14,email_campaign_49,31030,15910,2891,620,30,1281.14
email_20240714_2220,2024-07-14,email_campaign_1,38603,19138,1802,613,86,3275.93
email_20240714_2221,2024-07-14,email_campaign_11,27367,15833,6122,888,58,1747.99
email_20240715_2222,2024-07-15,email_campaign_1,39249,7065,3997,147,44,2883.1
email_20240715_2223,2024-07-15,email_campaign_38,35419,44865,2527,84,74,1299.52
email_20240715_2224,2024-07-15,email_campaign_18,19020,41195,6904,626,67,1514.17
email_20240715_2225,2024-07-15,email_campaign_50,20859,36278,1593,500,18,4022.39
email_20240716_2226,2024-07-16,email_campaign_12,14999,8905,2815,808,79,4340.46
email_20240716_2227,2024-07-16,email_campaign_11,43509,13104,2082,452,36,3224.54
email_20240716_2228,2024-07-16,email_campaign_23,25537,27637,6138,638,79,3084.98
email_20240716_2229,2024-07-16,email_campaign_37,29450,32752,7520,703,29,4197.04
email_20240717_2230,2024-07-17,email_campaign_46,41645,40479,7334,420,81,804.19
email_20240717_2231,2024-07-17,email_campaign_15,24910,41345,3622,646,76,3223.46
email_20240717_2232,2024-07-17,email_campaign_26,23277,22891,2153,584,90,4340.32
email_20240717_2233,2024-07-17,email_campaign_29,40173,39248,2304,226,69,1243.09
email_20240717_2234,2024-07-17,email_campaign_37,13863,27340,4151,478,36,2756.34
email_20240718_2235,2024-07-18,email_campaign_27,33796,9365,7693,468,65,2943.87
email_20240718_2236,2024-07-18,email_campaign_8,41955,40522,3007,607,68,1933.28
email_20240719_2237,2024-07-19,email_campaign_17,29492,21713,2248,489,13,2360.06
email_20240719_2238,2024-07-19,email_campaign_16,17375,15616,5262,401,85,1825.4
email_20240719_2239,2024-07-19,email_campaign_17,21574,38896,3685,187,16,2996.47
email_20240719_2240,2024-07-19,email_campaign_37,45651,35416,5753,668,69,2379.85
email_20240720_2241,2024-07-20,email_campaign_39,27204,13430,5527,887,54,1895.99
email_20240720_2242,2024-07-20,email_campaign_44,48931,26756,8793,546,84,2390.92
email_20240720_2243,2024-07-20,email_campaign_28,32619,42147,2049,672,38,1739.71
email_20240720_2244,2024-07-20,email_campaign_45,21201,38867,3818,890,24,2629.88
email_20240721_2245,2024-07-21,email_campaign_48,16994,17575,3750,417,45,2233.45
email_20240721_2246,2024-07-21,email_campaign_4,26553,13551,3661,763,56,1161.56
email_20240721_2247,2024-07-21,email_campaign_12,33344,36360,3366,526,30,968.47
email_20240721_2248,2024-07-21,email_campaign_4,46974,27171,7479,185,37,3873.09
email_20240722_2249,2024-07-22,email_campaign_46,42210,12811,8437,799,68,2330.29
email_20240722_2250,2024-07-22,email_campaign_2,18966,22092,2586,741,86,3516.44
email_20240723_2251,2024-07-23,email_campaign_22,19819,44550,2837,133,59,874.06
email_20240723_2252,2024-07-23,email_campaign_27,22974,43503,8564,200,21,803.85
email_20240723_2253,2024-07-23,email_campaign_29,21645,11632,5129,557,12,4559.4
email_20240723_2254,2024-07-23,email_campaign_3,47940,40835,5920,541,65,1739.87
email_20240723_2255,2024-07-23,email_campaign_45,44716,26725,1458,836,42,2918.38
email_20240724_2256,2024-07-24,email_campaign_20,47322,34103,7025,556,83,2051.14
email_20240724_2257,2024-07-24,email_campaign_1,36482,35289,1433,448,88,3861.63
email_20240725_2258,2024-07-25,email_campaign_8,5655,6059,5965,351,60,1393.63
email_20240725_2259,2024-07-25,email_campaign_49,11661,37880,8357,769,55,1254.76
email_20240726_2260,2024-07-26,email_campaign_6,38119,27829,8822,320,51,4132.2
email_20240726_2261,2024-07-26,email_campaign_50,25368,39276,3016,402,67,4096.29
email_20240726_2262,2024-07-26,email_campaign_14,49275,6000,3989,543,25,2712.07
email_20240727_2263,2024-07-27,email_campaign_45,43059,35027,6254,725,89,3499.17
email_20240727_2264,2024-07-27,email_campaign_24,47708,32975,1635,576,26,1869.2
email_20240727_2265,2024-07-27,email_campaign_29,39036,12858,3791,432,66,4955.95
email_20240727_2266,2024-07-27,email_campaign_10,5703,21938,8927,701,47,4478.44
email_20240728_2267,2024-07-28,email_campaign_21,11254,7992,3725,99,50,3385.39
email_20240728_2268,2024-07-28,email_campaign_20,23651,34651,3087,207,28,1696.27
email_20240728_2269,2024-07-28,email_campaign_44,12994,28403,7958,346,49,910.51
email_20240729_2270,2024-07-29,email_campaign_10,34258,9723,7944,564,25,4978.8
email_20240729_2271,2024-07-29,email_campaign_37,21496,15219,3028,589,43,4699.83
email_20240729_2272,2024-07-29,email_campaign_34,41217,19455,5594,824,54,1926.2
email_20240730_2273,2024-07-30,email_campaign_38,10332,18848,4418,350,45,3982.81
email_20240730_2274,2024-07-30,email_campaign_7,47787,41188,5426,349,68,3175.0
email_20240730_2275,2024-07-30,email_campaign_35,38221,23321,3646,682,61,3301.75
email_20240731_2276,2024-07-31,email_campaign_1,16601,44786,8309,731,89,1695.36
email_20240731_2277,2024-07-31,email_campaign_42,18434,27691,4399,715,67,1948.97
email_20240801_2278,2024-08-01,email_campaign_31,19541,17252,3770,152,41,2692.46
email_20240801_2279,2024-08-01,email_campaign_9,30723,34917,8295,428,38,2316.83
email_20240802_2280,2024-08-02,email_campaign_15,24241,27029,5503,224,27,1928.49
email_20240802_2281,2024-08-02,email_campaign_12,24158,16160,7796,305,88,4840.42
email_20240802_2282,2024-08-02,email_campaign_8,37821,24967,5906,386,66,4765.4
email_20240802_2283,2024-08-02,email_campaign_19,39395,7533,6662,127,74,2290.5
email_20240802_2284,2024-08-02,email_campaign_17,40976,31702,1822,591,19,564.08
email_20240803_2285,2024-08-03,email_campaign_16,26838,29467,7489,356,36,2372.71
email_20240803_2286,2024-08-03,email_campaign_46,12535,29880,8844,896,9,3642.06
email_20240803_2287,2024-08-03,email_campaign_9,14939,26640,5109,178,8,526.27
email_20240803_2288,2024-08-03,email_campaign_41,16526,21036,7615,664,86,3170.95
email_20240804_2289,2024-08-04,email_campaign_9,36737,29040,1854,586,24,1580.64
email_20240804_2290,2024-08-04,email_campaign_22,45876,19212,4608,433,59,3467.65
email_20240805_2291,2024-08-05,email_campaign_13,34608,11453,3833,274,53,2714.92
email_20240805_2292,2024-08-05,email_campaign_32,38904,19221,4156,189,42,4449.45
email_20240805_2293,2024-08-05,email_campaign_12,6404,12060,3587,313,84,4717.77
email_20240805_2294,2024-08-05,email_campaign_41,18494,27031,5580,638,83,4950.35
email_20240805_2295,2024-08-05,email_campaign_27,43928,9492,3960,515,34,4389.52
email_20240806_2296,2024-08-06,email_campaign_11,23388,16442,4799,441,13,2559.27
email_20240806_2297,2024-08-06,email_campaign_29,49118,11157,1550,132,61,692.36
email_20240806_2298,2024-08-06,email_campaign_44,49566,30582,8960,420,17,1031.6
email_20240806_2299,2024-08-06,email_campaign_25,21389,9380,2148,744,48,4536.4
email_20240806_2300,2024-08-06,email_campaign_36,19877,31453,1809,860,23,2055.44
email_20240807_2301,2024-08-07,email_campaign_16,5408,13770,6800,278,59,1389.66
email_20240807_2302,2024-08-07,email_campaign_4,46072,44490,4004,780,31,731.25
email_20240807_2303,2024-08-07,email_campaign_8,39613,34204,7917,239,71,1184.36
email_20240807_2304,2024-08-07,email_campaign_4,18693,24778,1259,411,87,2178.72
email_20240808_2305,2024-08-08,email_campaign_38,38839,21066,1223,555,23,4770.65
email_20240808_2306,2024-08-08,email_campaign_6,26116,29036,2447,342,72,558.98
email_20240809_2307,2024-08-09,email_campaign_34,31924,44657,8070,782,64,3202.31
email_20240809_2308,2024-08-09,email_campaign_24,21471,21710,6991,234,53,3133.46
email_20240810_2309,2024-08-10,email_campaign_34,44777,39739,6542,301,48,660.91
email_20240810_2310,2024-08-10,email_campaign_29,30281,19732,7259,91,47,753.91
email_20240810_2311,2024-08-10,email_campaign_19,8335,37494,3943,499,56,1860.07
email_20240810_2312,2024-08-10,email_campaign_13,40781,42607,8012,359,83,1683.54
email_20240810_2313,2024-08-10,email_campaign_41,34271,34367,6343,286,83,535.38
email_20240811_2314,2024-08-11,email_campaign_9,37007,12449,7484,298,59,4355.81
email_20240811_2315,2024-08-11,email_campaign_2,45075,29594,2780,298,68,1838.69
email_20240811_2316,2024-08-11,email_campaign_46,8431,44918,3609,485,44,1566.83
email_20240811_2317,2024-08-11,email_campaign_45,23333,36094,7253,554,19,1208.23
email_20240811_2318,2024-08-11,email_campaign_45,18014,29614,6374,111,18,1824.29
email_20240812_2319,2024-08-12,email_campaign_13,35756,17915,7966,471,41,1586.87
email_20240812_2320,2024-08-12,email_campaign_15,33514,34545,5295,599,61,628.06
email_20240812_2321,2024-08-12,email_campaign_45,36944,22761,5342,240,89,3116.73
email_20240812_2322,2024-08-12,email_campaign_32,31586,38173,7838,108,75,4283.4
email_20240813_2323,2024-08-13,email_campaign_13,27781,27430,6987,707,37,3251.75
email_20240813_2324,2024-08-13,email_campaign_7,7563,24988,8752,270,30,1646.89
email_20240813_2325,2024-08-13,email_campaign_48,22696,37806,5633,223,23,1831.67
email_20240813_2326,2024-08-13,email_campaign_15,15145,13524,8597,892,37,2768.75
email_20240814_2327,2024-08-14,email_campaign_39,29126,18660,2967,774,23,3231.53
email_20240814_2328,2024-08-14,email_campaign_27,14774,13107,3737,805,82,1549.04
email_20240814_2329,2024-08-14,email_campaign_36,46451,37155,4391,889,54,3341.83
email_20240814_2330,2024-08-14,email_campaign_33,23466,6383,8433,543,57,3907.09
email_20240815_2331,2024-08-15,email_campaign_31,22858,39214,1729,645,58,3946.18
email_20240815_2332,2024-08-15,email_campaign_25,24942,40701,5623,509,68,3386.78
email_20240815_2333,2024-08-15,email_campaign_6,14267,14861,2173,625,48,4430.71
email_20240815_2334,2024-08-15,email_campaign_33,47220,5118,4939,719,84,1407.42
