return_id,order_line_id,product_id,return_reason,return_timestamp,refund_amount
return_0006939,order_031839_2,prod_197,Late Delivery,2023-12-30 22:34:00+00:00,97.18
return_0006940,order_031840_2,prod_530,Changed Mind,2023-12-24 20:36:00+00:00,63.99
return_0006941,order_031844_4,prod_553,Not as Described,2023-12-27 19:36:00+00:00,65.39
return_0006942,order_031845_3,prod_209,Late Delivery,2023-12-23 20:48:00+00:00,135.49
return_0006943,order_031865_3,prod_126,Not as Described,2024-01-05 13:52:00+00:00,7.51
return_0006944,order_031873_1,prod_540,Late Delivery,2024-01-05 16:45:00+00:00,36.49
return_0006945,order_031876_1,prod_495,Late Delivery,2024-01-08 17:55:00+00:00,9.4
return_0006946,order_031880_2,prod_001,Late Delivery,2023-12-19 17:20:00+00:00,6.44
return_0006947,order_031881_2,prod_504,Changed Mind,2023-12-22 15:25:00+00:00,57.8
return_0006948,order_031881_3,prod_025,Not as Described,2024-01-02 09:40:00+00:00,46.41
return_0006949,order_031884_1,prod_304,Late Delivery,2024-01-14 14:52:00+00:00,27.69
return_0006950,order_031889_2,prod_290,Defective,2023-12-23 16:36:00+00:00,16.46
return_0006951,order_031889_5,prod_286,Late Delivery,2024-01-04 14:07:00+00:00,61.73
return_0006952,order_031890_1,prod_035,Changed Mind,2023-12-22 18:18:00+00:00,43.07
return_0006953,order_031898_3,prod_232,Defective,2023-12-22 16:28:00+00:00,83.98
return_0006954,order_031898_4,prod_172,Defective,2024-01-09 11:43:00+00:00,35.21
return_0006955,order_031901_3,prod_489,Late Delivery,2023-12-20 15:14:00+00:00,23.51
return_0006956,order_031903_2,prod_590,Not as Described,2023-12-21 13:34:00+00:00,30.88
return_0006957,order_031907_1,prod_317,Not as Described,2023-12-27 12:04:00+00:00,105.06
return_0006958,order_031908_2,prod_277,Changed Mind,2023-12-28 09:59:00+00:00,30.91
return_0006959,order_031909_1,prod_573,Late Delivery,2023-12-31 17:23:00+00:00,86.36
return_0006960,order_031910_5,prod_317,Defective,2024-01-02 15:26:00+00:00,116.19
return_0006961,order_031917_3,prod_559,Not as Described,2023-12-24 20:38:00+00:00,13.32
return_0006962,order_031922_2,prod_168,Defective,2023-12-26 14:55:00+00:00,50.91
return_0006963,order_031923_3,prod_219,Late Delivery,2023-12-23 19:06:00+00:00,70.74
return_0006964,order_031928_1,prod_351,Late Delivery,2023-12-21 21:02:00+00:00,205.45
return_0006965,order_031930_3,prod_105,Not as Described,2024-01-02 19:27:00+00:00,27.29
return_0006966,order_031931_2,prod_526,Wrong Size,2024-01-09 15:40:00+00:00,36.16
return_0006967,order_031932_3,prod_411,Not as Described,2023-12-17 09:07:00+00:00,86.4
return_0006968,order_031933_3,prod_486,Late Delivery,2023-12-20 09:04:00+00:00,189.3
return_0006969,order_031939_3,prod_023,Not as Described,2023-12-26 11:22:00+00:00,15.05
return_0006970,order_031940_1,prod_133,Defective,2023-12-30 10:54:00+00:00,11.68
return_0006971,order_031942_2,prod_182,Late Delivery,2024-01-11 19:43:00+00:00,59.11
return_0006972,order_031943_3,prod_290,Changed Mind,2023-12-30 15:24:00+00:00,30.0
return_0006973,order_031944_1,prod_396,Late Delivery,2024-01-03 12:24:00+00:00,256.14
return_0006974,order_031946_1,prod_368,Wrong Size,2023-12-30 15:56:00+00:00,53.82
return_0006975,order_031952_4,prod_455,Late Delivery,2023-12-26 21:27:00+00:00,61.74
return_0006976,order_031959_2,prod_145,Changed Mind,2023-12-18 21:46:00+00:00,20.65
return_0006977,order_031960_1,prod_065,Defective,2023-12-25 11:18:00+00:00,22.02
return_0006978,order_031963_1,prod_541,Defective,2024-01-09 09:31:00+00:00,42.76
return_0006979,order_031965_3,prod_114,Defective,2023-12-20 13:21:00+00:00,3.37
return_0006980,order_031971_3,prod_166,Wrong Size,2024-01-12 11:48:00+00:00,102.22
return_0006981,order_031975_3,prod_582,Changed Mind,2024-01-11 11:17:00+00:00,17.75
return_0006982,order_031983_3,prod_162,Late Delivery,2024-01-01 15:39:00+00:00,142.1
return_0006983,order_031986_1,prod_255,Late Delivery,2023-12-17 09:11:00+00:00,20.61
return_0006984,order_031989_2,prod_344,Late Delivery,2024-01-11 09:56:00+00:00,21.34
return_0006985,order_031993_1,prod_175,Changed Mind,2024-01-11 09:22:00+00:00,41.75
return_0006986,order_032002_3,prod_556,Defective,2023-12-17 21:48:00+00:00,63.83
return_0006987,order_032003_2,prod_036,Changed Mind,2024-01-05 18:16:00+00:00,14.64
return_0006988,order_032005_2,prod_257,Wrong Size,2023-12-21 09:04:00+00:00,141.08
return_0006989,order_032008_1,prod_118,Changed Mind,2024-01-01 22:35:00+00:00,9.19
return_0006990,order_032010_2,prod_159,Wrong Size,2024-01-07 21:21:00+00:00,96.08
return_0006991,order_032011_2,prod_337,Changed Mind,2024-01-01 18:12:00+00:00,58.58
return_0006992,order_032012_1,prod_071,Defective,2024-01-03 17:11:00+00:00,225.15
return_0006993,order_032014_3,prod_565,Wrong Size,2024-01-12 12:13:00+00:00,74.75
return_0006994,order_032018_1,prod_238,Defective,2023-12-29 08:26:00+00:00,7.6
return_0006995,order_032021_2,prod_298,Late Delivery,2024-01-03 09:18:00+00:00,34.84
return_0006996,order_032022_1,prod_468,Changed Mind,2024-01-06 22:36:00+00:00,151.2
return_0006997,order_032022_3,prod_123,Wrong Size,2024-01-10 22:38:00+00:00,57.29
return_0006998,order_032026_1,prod_250,Late Delivery,2023-12-26 18:39:00+00:00,85.04
return_0006999,order_032026_3,prod_245,Not as Described,2023-12-18 20:35:00+00:00,93.32
return_0007000,order_032027_3,prod_156,Wrong Size,2023-12-22 10:35:00+00:00,22.56
return_0007001,order_032028_3,prod_300,Defective,2023-12-25 14:44:00+00:00,66.04
return_0007002,order_032043_2,prod_196,Defective,2024-01-13 16:52:00+00:00,21.02
return_0007003,order_032047_2,prod_036,Not as Described,2023-12-31 19:16:00+00:00,133.16
return_0007004,order_032048_1,prod_137,Wrong Size,2023-12-25 14:29:00+00:00,58.16
return_0007005,order_032049_2,prod_140,Late Delivery,2024-01-06 16:23:00+00:00,17.32
return_0007006,order_032049_3,prod_491,Defective,2024-01-09 20:16:00+00:00,72.35
return_0007007,order_032051_1,prod_133,Changed Mind,2024-01-12 18:11:00+00:00,8.97
return_0007008,order_032053_1,prod_315,Not as Described,2023-12-21 17:06:00+00:00,25.71
return_0007009,order_032053_2,prod_231,Not as Described,2023-12-21 15:50:00+00:00,39.14
return_0007010,order_032062_4,prod_009,Changed Mind,2024-01-04 15:24:00+00:00,12.66
return_0007011,order_032063_4,prod_541,Defective,2023-12-20 19:29:00+00:00,82.06
return_0007012,order_032067_1,prod_493,Not as Described,2024-01-11 20:36:00+00:00,98.86
return_0007013,order_032068_3,prod_496,Defective,2023-12-29 13:12:00+00:00,111.05
return_0007014,order_032068_4,prod_578,Changed Mind,2023-12-29 08:26:00+00:00,44.74
return_0007015,order_032068_5,prod_438,Defective,2023-12-20 09:44:00+00:00,16.63
return_0007016,order_032070_2,prod_315,Defective,2023-12-25 18:05:00+00:00,23.91
return_0007017,order_032072_2,prod_544,Wrong Size,2024-01-11 21:38:00+00:00,34.59
return_0007018,order_032072_3,prod_072,Wrong Size,2023-12-27 22:46:00+00:00,29.12
return_0007019,order_032075_3,prod_097,Wrong Size,2023-12-20 10:56:00+00:00,8.8
return_0007020,order_032076_3,prod_525,Changed Mind,2024-01-04 17:20:00+00:00,16.76
return_0007021,order_032076_4,prod_367,Late Delivery,2023-12-26 10:33:00+00:00,42.47
return_0007022,order_032079_2,prod_382,Wrong Size,2024-01-11 13:16:00+00:00,23.0
return_0007023,order_032086_3,prod_224,Changed Mind,2023-12-18 20:57:00+00:00,59.55
return_0007024,order_032095_2,prod_220,Wrong Size,2024-01-05 16:57:00+00:00,38.73
return_0007025,order_032105_1,prod_120,Wrong Size,2023-12-25 15:14:00+00:00,32.13
return_0007026,order_032107_2,prod_021,Defective,2023-12-29 16:28:00+00:00,72.1
return_0007027,order_032109_5,prod_353,Wrong Size,2023-12-21 17:05:00+00:00,69.9
return_0007028,order_032114_1,prod_486,Wrong Size,2024-01-06 13:29:00+00:00,156.72
return_0007029,order_032114_2,prod_383,Changed Mind,2024-01-12 20:41:00+00:00,44.37
return_0007030,order_032118_1,prod_204,Defective,2023-12-26 09:00:00+00:00,54.41
return_0007031,order_032123_1,prod_041,Defective,2023-12-20 16:03:00+00:00,53.65
return_0007032,order_032124_4,prod_452,Late Delivery,2023-12-26 08:21:00+00:00,22.15
return_0007033,order_032125_1,prod_450,Wrong Size,2024-01-01 11:35:00+00:00,43.2
return_0007034,order_032139_3,prod_446,Changed Mind,2024-01-14 12:14:00+00:00,109.5
return_0007035,order_032155_3,prod_552,Wrong Size,2024-01-09 21:11:00+00:00,117.47
return_0007036,order_032157_1,prod_335,Wrong Size,2024-01-03 20:13:00+00:00,51.55
return_0007037,order_032157_4,prod_313,Defective,2023-12-25 17:31:00+00:00,11.26
return_0007038,order_032164_3,prod_148,Changed Mind,2023-12-21 11:25:00+00:00,29.17
return_0007039,order_032164_4,prod_371,Wrong Size,2023-12-19 20:37:00+00:00,36.56
return_0007040,order_032166_1,prod_268,Not as Described,2023-12-27 11:23:00+00:00,217.62
return_0007041,order_032167_1,prod_267,Defective,2024-01-11 18:09:00+00:00,61.63
return_0007042,order_032168_2,prod_338,Changed Mind,2024-01-04 22:20:00+00:00,115.06
return_0007043,order_032174_3,prod_245,Not as Described,2024-01-08 16:21:00+00:00,93.28
return_0007044,order_032187_1,prod_339,Late Delivery,2024-01-08 15:02:00+00:00,57.68
return_0007045,order_032193_2,prod_478,Wrong Size,2024-01-15 08:04:00+00:00,19.49
return_0007046,order_032194_3,prod_021,Wrong Size,2024-01-10 16:33:00+00:00,88.48
return_0007047,order_032194_4,prod_032,Defective,2024-01-08 12:01:00+00:00,87.78
return_0007048,order_032195_1,prod_173,Wrong Size,2024-01-01 14:19:00+00:00,25.3
return_0007049,order_032197_1,prod_421,Defective,2023-12-24 12:10:00+00:00,9.82
return_0007050,order_032199_2,prod_288,Changed Mind,2024-01-08 19:05:00+00:00,17.08
return_0007051,order_032204_1,prod_086,Defective,2024-01-10 16:33:00+00:00,91.02
return_0007052,order_032206_4,prod_389,Wrong Size,2023-12-21 14:23:00+00:00,39.6
return_0007053,order_032218_2,prod_363,Defective,2024-01-12 17:52:00+00:00,36.77
return_0007054,order_032225_1,prod_039,Changed Mind,2023-12-28 14:39:00+00:00,14.52
return_0007055,order_032236_4,prod_207,Defective,2024-01-15 17:40:00+00:00,18.05
return_0007056,order_032238_4,prod_564,Late Delivery,2023-12-25 17:19:00+00:00,39.41
return_0007057,order_032248_3,prod_257,Not as Described,2024-01-11 10:52:00+00:00,27.85
return_0007058,order_032251_1,prod_348,Not as Described,2024-01-12 10:37:00+00:00,93.36
return_0007059,order_032255_1,prod_373,Not as Described,2023-12-23 20:59:00+00:00,74.09
return_0007060,order_032256_2,prod_193,Changed Mind,2024-01-04 19:09:00+00:00,197.94
return_0007061,order_032260_2,prod_205,Not as Described,2023-12-31 14:10:00+00:00,47.53
return_0007062,order_032262_1,prod_527,Wrong Size,2024-01-11 21:27:00+00:00,10.75
return_0007063,order_032263_1,prod_342,Late Delivery,2023-12-27 16:11:00+00:00,26.45
return_0007064,order_032264_1,prod_227,Changed Mind,2024-01-12 14:09:00+00:00,42.89
return_0007065,order_032267_2,prod_592,Not as Described,2024-01-14 14:29:00+00:00,190.79
return_0007066,order_032277_1,prod_138,Wrong Size,2024-01-14 14:46:00+00:00,83.75
return_0007067,order_032278_1,prod_560,Wrong Size,2024-01-07 22:38:00+00:00,58.42
return_0007068,order_032286_3,prod_570,Wrong Size,2024-01-05 18:15:00+00:00,78.95
return_0007069,order_032287_3,prod_147,Changed Mind,2024-01-06 20:03:00+00:00,20.0
return_0007070,order_032290_2,prod_395,Changed Mind,2023-12-29 09:56:00+00:00,77.73
return_0007071,order_032291_2,prod_193,Defective,2024-01-15 22:39:00+00:00,25.78
return_0007072,order_032292_1,prod_260,Wrong Size,2023-12-30 11:43:00+00:00,33.02
return_0007073,order_032295_2,prod_588,Wrong Size,2024-01-14 17:27:00+00:00,32.6
return_0007074,order_032295_3,prod_421,Defective,2023-12-30 08:25:00+00:00,21.3
return_0007075,order_032298_1,prod_113,Changed Mind,2023-12-27 09:42:00+00:00,20.73
return_0007076,order_032302_3,prod_502,Not as Described,2024-01-08 11:18:00+00:00,69.21
return_0007077,order_032303_2,prod_156,Late Delivery,2023-12-31 21:56:00+00:00,36.55
return_0007078,order_032311_1,prod_384,Wrong Size,2024-01-02 20:43:00+00:00,13.69
return_0007079,order_032312_1,prod_493,Wrong Size,2023-12-29 13:17:00+00:00,36.27
return_0007080,order_032314_1,prod_001,Wrong Size,2023-12-31 15:57:00+00:00,8.46
return_0007081,order_032314_3,prod_573,Late Delivery,2024-01-08 15:43:00+00:00,74.85
return_0007082,order_032318_1,prod_546,Late Delivery,2024-01-10 08:02:00+00:00,124.52
return_0007083,order_032323_1,prod_209,Changed Mind,2023-12-28 14:49:00+00:00,87.8
return_0007084,order_032325_1,prod_188,Defective,2023-12-23 11:09:00+00:00,155.48
return_0007085,order_032335_1,prod_147,Not as Described,2024-01-11 17:30:00+00:00,44.15
return_0007086,order_032338_1,prod_009,Defective,2024-01-07 21:20:00+00:00,19.16
return_0007087,order_032340_1,prod_123,Changed Mind,2024-01-15 18:07:00+00:00,38.27
return_0007088,order_032341_1,prod_020,Late Delivery,2023-12-30 20:32:00+00:00,78.98
return_0007089,order_032348_1,prod_120,Changed Mind,2023-12-21 10:49:00+00:00,118.98
return_0007090,order_032348_2,prod_406,Changed Mind,2023-12-31 20:15:00+00:00,51.16
return_0007091,order_032352_2,prod_528,Changed Mind,2024-01-04 16:48:00+00:00,33.59
return_0007092,order_032353_1,prod_550,Late Delivery,2023-12-31 15:38:00+00:00,11.74
return_0007093,order_032355_3,prod_066,Defective,2023-12-31 17:11:00+00:00,72.47
return_0007094,order_032359_2,prod_049,Late Delivery,2023-12-23 19:19:00+00:00,24.2
return_0007095,order_032360_3,prod_336,Changed Mind,2024-01-11 19:39:00+00:00,25.27
return_0007096,order_032371_2,prod_345,Wrong Size,2024-01-03 19:19:00+00:00,8.76
return_0007097,order_032377_4,prod_332,Late Delivery,2024-01-10 12:31:00+00:00,60.17
return_0007098,order_032379_1,prod_550,Wrong Size,2023-12-30 09:28:00+00:00,49.4
return_0007099,order_032384_3,prod_165,Wrong Size,2024-01-14 15:03:00+00:00,39.37
return_0007100,order_032388_2,prod_505,Not as Described,2023-12-24 20:04:00+00:00,27.0
return_0007101,order_032389_3,prod_214,Changed Mind,2024-01-02 10:40:00+00:00,50.55
return_0007102,order_032393_3,prod_306,Changed Mind,2024-01-09 19:04:00+00:00,70.86
return_0007103,order_032405_2,prod_089,Not as Described,2024-01-09 14:55:00+00:00,138.74
return_0007104,order_032407_2,prod_296,Changed Mind,2024-01-01 12:56:00+00:00,11.5
return_0007105,order_032414_5,prod_090,Late Delivery,2024-01-15 19:49:00+00:00,19.4
return_0007106,order_032416_4,prod_372,Defective,2024-01-12 10:16:00+00:00,24.89
return_0007107,order_032419_5,prod_320,Defective,2024-01-17 09:49:00+00:00,67.22
return_0007108,order_032422_1,prod_229,Changed Mind,2023-12-25 17:10:00+00:00,155.9
return_0007109,order_032426_2,prod_102,Wrong Size,2023-12-30 18:37:00+00:00,28.88
return_0007110,order_032426_3,prod_419,Defective,2024-01-14 10:32:00+00:00,71.78
return_0007111,order_032432_1,prod_102,Wrong Size,2023-12-20 16:16:00+00:00,63.28
return_0007112,order_032443_4,prod_145,Wrong Size,2024-01-01 22:51:00+00:00,48.77
return_0007113,order_032448_2,prod_305,Defective,2024-01-14 18:00:00+00:00,5.6
return_0007114,order_032450_1,prod_176,Wrong Size,2024-01-01 21:17:00+00:00,98.44
return_0007115,order_032453_2,prod_432,Not as Described,2023-12-28 14:14:00+00:00,67.31
return_0007116,order_032454_2,prod_188,Not as Described,2024-01-03 13:27:00+00:00,68.28
return_0007117,order_032472_1,prod_165,Not as Described,2024-01-10 15:01:00+00:00,5.99
return_0007118,order_032476_3,prod_501,Defective,2024-01-05 08:45:00+00:00,21.41
return_0007119,order_032477_1,prod_443,Defective,2023-12-23 20:31:00+00:00,54.61
return_0007120,order_032477_4,prod_445,Changed Mind,2024-01-03 13:30:00+00:00,33.63
return_0007121,order_032478_2,prod_020,Changed Mind,2024-01-07 21:29:00+00:00,23.74
return_0007122,order_032479_3,prod_228,Changed Mind,2023-12-24 15:13:00+00:00,54.3
return_0007123,order_032479_4,prod_545,Changed Mind,2024-01-16 22:47:00+00:00,63.73
return_0007124,order_032481_1,prod_410,Changed Mind,2023-12-27 19:38:00+00:00,68.9
return_0007125,order_032485_2,prod_102,Not as Described,2023-12-22 18:53:00+00:00,79.86
return_0007126,order_032509_2,prod_550,Defective,2023-12-26 11:10:00+00:00,14.03
return_0007127,order_032510_2,prod_168,Changed Mind,2023-12-24 11:10:00+00:00,36.94
return_0007128,order_032512_2,prod_274,Not as Described,2024-01-17 20:53:00+00:00,16.29
return_0007129,order_032514_5,prod_401,Not as Described,2024-01-16 16:33:00+00:00,44.2
return_0007130,order_032515_2,prod_548,Changed Mind,2023-12-22 12:14:00+00:00,12.29
return_0007131,order_032522_1,prod_186,Late Delivery,2023-12-19 13:43:00+00:00,69.06
return_0007132,order_032527_2,prod_327,Wrong Size,2024-01-13 13:13:00+00:00,17.15
return_0007133,order_032531_1,prod_321,Late Delivery,2024-01-13 10:02:00+00:00,37.38
return_0007134,order_032531_3,prod_419,Late Delivery,2024-01-15 16:12:00+00:00,35.5
return_0007135,order_032540_1,prod_353,Wrong Size,2024-01-07 08:17:00+00:00,159.1
return_0007136,order_032540_3,prod_054,Late Delivery,2023-12-22 14:13:00+00:00,58.46
return_0007137,order_032543_2,prod_504,Late Delivery,2024-01-01 12:33:00+00:00,22.12
return_0007138,order_032544_3,prod_084,Wrong Size,2024-01-02 11:18:00+00:00,16.05
return_0007139,order_032547_1,prod_116,Defective,2023-12-23 14:44:00+00:00,29.26
return_0007140,order_032549_1,prod_232,Wrong Size,2024-01-09 14:40:00+00:00,60.07
return_0007141,order_032553_4,prod_501,Not as Described,2023-12-20 17:56:00+00:00,17.67
return_0007142,order_032559_4,prod_372,Changed Mind,2023-12-25 11:52:00+00:00,34.3
return_0007143,order_032562_1,prod_400,Defective,2023-12-29 11:09:00+00:00,31.02
return_0007144,order_032565_2,prod_322,Defective,2024-01-09 17:43:00+00:00,3.91
return_0007145,order_032565_3,prod_207,Not as Described,2023-12-30 10:41:00+00:00,3.57
return_0007146,order_032569_2,prod_054,Wrong Size,2023-12-25 16:52:00+00:00,68.16
return_0007147,order_032571_2,prod_077,Late Delivery,2024-01-02 14:02:00+00:00,25.2
return_0007148,order_032577_1,prod_186,Wrong Size,2023-12-25 12:52:00+00:00,46.79
return_0007149,order_032579_1,prod_311,Changed Mind,2023-12-31 15:04:00+00:00,57.12
return_0007150,order_032579_5,prod_055,Not as Described,2024-01-15 13:12:00+00:00,7.79
return_0007151,order_032588_2,prod_214,Defective,2024-01-02 18:28:00+00:00,25.46
return_0007152,order_032591_1,prod_155,Defective,2023-12-31 20:17:00+00:00,33.4
return_0007153,order_032592_4,prod_015,Changed Mind,2024-01-07 16:58:00+00:00,37.93
return_0007154,order_032604_1,prod_586,Changed Mind,2024-01-05 22:18:00+00:00,59.04
return_0007155,order_032606_3,prod_157,Not as Described,2024-01-12 19:14:00+00:00,69.85
return_0007156,order_032614_3,prod_548,Late Delivery,2024-01-08 12:13:00+00:00,22.24
return_0007157,order_032615_3,prod_445,Changed Mind,2024-01-11 09:47:00+00:00,22.31
return_0007158,order_032616_1,prod_336,Late Delivery,2024-01-10 18:12:00+00:00,11.78
return_0007159,order_032617_2,prod_467,Late Delivery,2024-01-16 11:36:00+00:00,47.4
return_0007160,order_032624_1,prod_405,Late Delivery,2024-01-13 15:51:00+00:00,77.86
return_0007161,order_032626_2,prod_053,Not as Described,2023-12-20 19:17:00+00:00,25.84
return_0007162,order_032626_3,prod_289,Changed Mind,2024-01-15 13:53:00+00:00,5.82
return_0007163,order_032642_2,prod_108,Defective,2024-01-14 10:33:00+00:00,14.02
return_0007164,order_032650_1,prod_255,Wrong Size,2023-12-27 13:41:00+00:00,27.73
return_0007165,order_032651_1,prod_260,Late Delivery,2024-01-18 16:09:00+00:00,98.98
return_0007166,order_032654_1,prod_409,Wrong Size,2023-12-20 17:56:00+00:00,33.6
return_0007167,order_032657_3,prod_123,Not as Described,2023-12-22 08:38:00+00:00,6.64
return_0007168,order_032658_2,prod_334,Not as Described,2023-12-26 09:34:00+00:00,8.37
return_0007169,order_032658_3,prod_333,Late Delivery,2024-01-10 10:17:00+00:00,83.85
return_0007170,order_032659_2,prod_407,Defective,2024-01-02 08:06:00+00:00,69.02
return_0007171,order_032669_3,prod_339,Late Delivery,2024-01-01 20:35:00+00:00,64.85
return_0007172,order_032672_2,prod_425,Late Delivery,2023-12-20 12:11:00+00:00,20.4
return_0007173,order_032677_3,prod_262,Defective,2023-12-29 18:23:00+00:00,17.23
return_0007174,order_032678_1,prod_143,Changed Mind,2024-01-16 22:15:00+00:00,88.8
return_0007175,order_032680_2,prod_015,Changed Mind,2023-12-23 08:29:00+00:00,30.89
return_0007176,order_032684_1,prod_491,Not as Described,2024-01-16 14:09:00+00:00,34.96
return_0007177,order_032684_3,prod_020,Wrong Size,2023-12-27 22:53:00+00:00,28.92
return_0007178,order_032690_1,prod_352,Late Delivery,2023-12-27 14:44:00+00:00,19.42
return_0007179,order_032692_3,prod_406,Late Delivery,2024-01-15 12:36:00+00:00,44.68
return_0007180,order_032694_1,prod_210,Not as Described,2023-12-27 19:52:00+00:00,55.29
return_0007181,order_032696_1,prod_590,Defective,2023-12-22 11:55:00+00:00,54.75
return_0007182,order_032698_2,prod_178,Late Delivery,2023-12-30 13:05:00+00:00,161.91
return_0007183,order_032701_2,prod_369,Changed Mind,2023-12-20 15:13:00+00:00,47.04
return_0007184,order_032704_1,prod_177,Not as Described,2024-01-04 18:13:00+00:00,12.42
return_0007185,order_032715_3,prod_287,Defective,2024-01-14 19:39:00+00:00,41.74
return_0007186,order_032717_1,prod_496,Late Delivery,2024-01-10 18:34:00+00:00,27.7
return_0007187,order_032718_1,prod_066,Changed Mind,2024-01-18 14:31:00+00:00,28.15
return_0007188,order_032718_3,prod_483,Wrong Size,2024-01-10 20:44:00+00:00,56.34
return_0007189,order_032722_2,prod_181,Defective,2023-12-27 15:47:00+00:00,72.66
return_0007190,order_032726_1,prod_590,Wrong Size,2024-01-17 11:18:00+00:00,42.85
return_0007191,order_032737_5,prod_293,Not as Described,2023-12-29 09:37:00+00:00,99.49
return_0007192,order_032742_2,prod_409,Not as Described,2024-01-03 09:29:00+00:00,12.08
return_0007193,order_032743_3,prod_121,Defective,2024-01-05 20:12:00+00:00,40.8
return_0007194,order_032746_2,prod_361,Wrong Size,2023-12-28 15:14:00+00:00,7.29
return_0007195,order_032747_3,prod_334,Changed Mind,2024-01-15 15:38:00+00:00,42.57
return_0007196,order_032748_3,prod_140,Not as Described,2023-12-26 17:15:00+00:00,9.92
return_0007197,order_032749_1,prod_286,Wrong Size,2023-12-27 09:59:00+00:00,98.38
return_0007198,order_032749_4,prod_390,Not as Described,2024-01-06 09:28:00+00:00,84.27
return_0007199,order_032754_2,prod_579,Changed Mind,2024-01-06 19:45:00+00:00,49.61
return_0007200,order_032757_1,prod_555,Changed Mind,2024-01-02 08:28:00+00:00,61.15
return_0007201,order_032760_1,prod_099,Defective,2024-01-15 15:32:00+00:00,31.27
return_0007202,order_032765_1,prod_233,Changed Mind,2023-12-23 16:11:00+00:00,48.0
return_0007203,order_032770_3,prod_245,Not as Described,2023-12-22 22:47:00+00:00,14.63
return_0007204,order_032775_1,prod_570,Changed Mind,2024-01-11 16:49:00+00:00,49.97
return_0007205,order_032778_1,prod_135,Defective,2023-12-22 21:38:00+00:00,87.57
return_0007206,order_032781_4,prod_250,Not as Described,2023-12-31 09:42:00+00:00,50.15
return_0007207,order_032781_5,prod_296,Wrong Size,2024-01-03 13:43:00+00:00,18.14
return_0007208,order_032792_1,prod_320,Late Delivery,2024-01-16 11:24:00+00:00,43.5
return_0007209,order_032796_3,prod_394,Changed Mind,2023-12-28 17:13:00+00:00,29.9
return_0007210,order_032797_2,prod_300,Wrong Size,2023-12-28 12:22:00+00:00,136.86
return_0007211,order_032803_2,prod_387,Changed Mind,2023-12-21 18:10:00+00:00,147.99
return_0007212,order_032803_3,prod_438,Not as Described,2024-01-08 10:18:00+00:00,3.9
return_0007213,order_032804_2,prod_245,Wrong Size,2024-01-04 21:13:00+00:00,31.67
return_0007214,order_032816_1,prod_361,Changed Mind,2024-01-07 10:47:00+00:00,8.6
return_0007215,order_032827_1,prod_268,Changed Mind,2024-01-06 19:48:00+00:00,75.24
return_0007216,order_032830_1,prod_240,Wrong Size,2023-12-30 08:21:00+00:00,16.06
return_0007217,order_032835_1,prod_573,Changed Mind,2023-12-28 16:05:00+00:00,40.93
return_0007218,order_032836_2,prod_131,Wrong Size,2023-12-28 19:19:00+00:00,17.16
return_0007219,order_032841_1,prod_288,Changed Mind,2024-01-10 16:39:00+00:00,76.21
return_0007220,order_032842_3,prod_425,Changed Mind,2024-01-15 11:41:00+00:00,36.02
return_0007221,order_032844_3,prod_334,Late Delivery,2024-01-09 09:17:00+00:00,24.89
return_0007222,order_032845_1,prod_114,Changed Mind,2024-01-13 11:18:00+00:00,45.12
return_0007223,order_032857_4,prod_516,Not as Described,2024-01-17 22:30:00+00:00,18.57
return_0007224,order_032858_3,prod_334,Changed Mind,2024-01-18 20:21:00+00:00,10.21
return_0007225,order_032860_5,prod_409,Late Delivery,2024-01-07 18:32:00+00:00,8.87
return_0007226,order_032861_2,prod_045,Late Delivery,2024-01-11 18:05:00+00:00,60.41
return_0007227,order_032862_4,prod_042,Not as Described,2024-01-16 18:19:00+00:00,30.16
return_0007228,order_032863_3,prod_395,Defective,2023-12-29 18:01:00+00:00,31.39
return_0007229,order_032864_3,prod_130,Late Delivery,2024-01-11 10:19:00+00:00,76.92
return_0007230,order_032865_1,prod_050,Not as Described,2023-12-23 19:08:00+00:00,35.01
return_0007231,order_032865_3,prod_015,Not as Described,2023-12-25 18:43:00+00:00,39.91
return_0007232,order_032868_1,prod_050,Changed Mind,2023-12-21 18:07:00+00:00,9.68
return_0007233,order_032873_2,prod_344,Late Delivery,2023-12-30 14:01:00+00:00,8.62
return_0007234,order_032874_2,prod_592,Late Delivery,2023-12-29 21:10:00+00:00,55.32
return_0007235,order_032891_2,prod_080,Defective,2024-01-01 19:45:00+00:00,109.38
return_0007236,order_032894_3,prod_066,Not as Described,2023-12-27 09:41:00+00:00,27.23
return_0007237,order_032898_2,prod_186,Changed Mind,2023-12-27 18:47:00+00:00,26.85
return_0007238,order_032898_4,prod_598,Defective,2024-01-09 11:33:00+00:00,111.16
return_0007239,order_032904_1,prod_108,Late Delivery,2024-01-11 14:39:00+00:00,15.74
return_0007240,order_032904_3,prod_486,Changed Mind,2024-01-02 13:07:00+00:00,64.84
return_0007241,order_032913_1,prod_159,Not as Described,2024-01-12 18:59:00+00:00,77.77
return_0007242,order_032914_4,prod_253,Late Delivery,2024-01-04 21:32:00+00:00,21.62
return_0007243,order_032917_2,prod_221,Late Delivery,2023-12-26 21:55:00+00:00,67.63
return_0007244,order_032917_3,prod_222,Defective,2024-01-02 10:51:00+00:00,34.74
return_0007245,order_032923_1,prod_510,Defective,2024-01-18 08:50:00+00:00,53.74
return_0007246,order_032924_1,prod_102,Wrong Size,2024-01-19 13:36:00+00:00,184.6
